enstID	enstVersion	genovo_LOEUF_corrected	ensembl_transcript_id	Approved_Symbol	HGNC_ID	entrezgene_id	description	is_canon
ENST00000262415	3	0.4389265	ENST00000262415	DHX8	HGNC:2749	1659.0	DEAH-box helicase 8 [Source:HGNC Symbol;Acc:HGNC:2749]	True
ENST00000355868	3	1.121118837	ENST00000355868	WDR88	HGNC:26999	126248.0	WD repeat domain 88 [Source:HGNC Symbol;Acc:HGNC:26999]	True
ENST00000313334	8	0.391106125	ENST00000313334	BTF3L4	HGNC:30547	91408.0	basic transcription factor 3 like 4 [Source:HGNC Symbol;Acc:HGNC:30547]	True
ENST00000433363	2	0.701220004	ENST00000433363	SLC13A5	HGNC:23089	284111.0	solute carrier family 13 member 5 [Source:HGNC Symbol;Acc:HGNC:23089]	True
ENST00000273398	3	0.23422932	ENST00000273398	ATP6V1A	HGNC:851	523.0	ATPase H+ transporting V1 subunit A [Source:HGNC Symbol;Acc:HGNC:851]	True
ENST00000607772	1	0.363852439	ENST00000607772	CNKSR3	HGNC:23034	154043.0	CNKSR family member 3 [Source:HGNC Symbol;Acc:HGNC:23034]	True
ENST00000299300	6	0.207610515	ENST00000299300	CCT2	HGNC:1615	10576.0	chaperonin containing TCP1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:1615]	True
ENST00000273936	5	1.568572541	ENST00000273936	CABS1	HGNC:30710	85438.0	calcium binding protein, spermatid associated 1 [Source:HGNC Symbol;Acc:HGNC:30710]	True
ENST00000274606	3	1.575401409	ENST00000274606	NHP2	HGNC:14377	55651.0	NHP2 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14377]	True
ENST00000273963	5	0.733561595	ENST00000273963	KLHL8	HGNC:18644	57563.0	kelch like family member 8 [Source:HGNC Symbol;Acc:HGNC:18644]	True
ENST00000356321	4	0.376895772	ENST00000356321	ZNF770	HGNC:26061	54989.0	zinc finger protein 770 [Source:HGNC Symbol;Acc:HGNC:26061]	True
ENST00000231021	4	0.143852894	ENST00000231021	CDH9	HGNC:1768	1007.0	cadherin 9 [Source:HGNC Symbol;Acc:HGNC:1768]	True
ENST00000372844	3	1.033069747	ENST00000372844	HPCAL4	HGNC:18212	51440.0	hippocalcin like 4 [Source:HGNC Symbol;Acc:HGNC:18212]	True
ENST00000288014	6	1.598274399	ENST00000288014	THTPA	HGNC:18987	79178.0	thiamine triphosphatase [Source:HGNC Symbol;Acc:HGNC:18987]	True
ENST00000307658	7	1.069403965	ENST00000307658	ZNF17	HGNC:12958	7565.0	zinc finger protein 17 [Source:HGNC Symbol;Acc:HGNC:12958]	True
ENST00000366922	1	0.491884826	ENST00000366922	IARS2	HGNC:29685	55699.0	isoleucyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:29685]	True
ENST00000378106	5	1.323304368	ENST00000378106	NDUFAF5	HGNC:15899	79133.0	NADH:ubiquinone oxidoreductase complex assembly factor 5 [Source:HGNC Symbol;Acc:HGNC:15899]	True
ENST00000265922	3	0.20043471	ENST00000265922	BRINP1	HGNC:2687	1620.0	BMP/retinoic acid inducible neural specific 1 [Source:HGNC Symbol;Acc:HGNC:2687]	True
ENST00000395064	2	0.873939362	ENST00000395064	ZBTB9	HGNC:28323	221504.0	zinc finger and BTB domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28323]	True
ENST00000310357	3	1.460874966	ENST00000310357	GPRC6A	HGNC:18510	222545.0	G protein-coupled receptor class C group 6 member A [Source:HGNC Symbol;Acc:HGNC:18510]	True
ENST00000296503	5	0.090663987	ENST00000296503	HMGB2	HGNC:5000	3148.0	high mobility group box 2 [Source:HGNC Symbol;Acc:HGNC:5000]	True
ENST00000335757	5	0.601565899	ENST00000335757	SLC44A2	HGNC:17292	57153.0	solute carrier family 44 member 2 [Source:HGNC Symbol;Acc:HGNC:17292]	True
ENST00000425478	2	1.336258733	ENST00000425478	NKIRAS1	HGNC:17899	28512.0	NFKB inhibitor interacting Ras like 1 [Source:HGNC Symbol;Acc:HGNC:17899]	True
ENST00000428216	2	1.262635967	ENST00000428216	MAVS	HGNC:29233	57506.0	mitochondrial antiviral signaling protein [Source:HGNC Symbol;Acc:HGNC:29233]	True
ENST00000358821	3	1.031260267	ENST00000358821	CNDP1	HGNC:20675	84735.0	carnosine dipeptidase 1 [Source:HGNC Symbol;Acc:HGNC:20675]	True
ENST00000254928	5	1.058175071	ENST00000254928	ERAL1	HGNC:3424	26284.0	Era like 12S mitochondrial rRNA chaperone 1 [Source:HGNC Symbol;Acc:HGNC:3424]	True
ENST00000360110	4	0.430321681	ENST00000360110	TFRC	HGNC:11763	7037.0	transferrin receptor [Source:HGNC Symbol;Acc:HGNC:11763]	True
ENST00000398052	4	1.128951723	ENST00000398052	GRK4	HGNC:4543	2868.0	G protein-coupled receptor kinase 4 [Source:HGNC Symbol;Acc:HGNC:4543]	True
ENST00000356341	3	0.367016976	ENST00000356341	PAK1	HGNC:8590	5058.0	p21 (RAC1) activated kinase 1 [Source:HGNC Symbol;Acc:HGNC:8590]	True
ENST00000334344	6	0.033835444	ENST00000334344	ARID2	HGNC:18037	196528.0	AT-rich interaction domain 2 [Source:HGNC Symbol;Acc:HGNC:18037]	True
ENST00000259229	2	1.736211603	ENST00000259229	CCDC115	HGNC:28178	84317.0	coiled-coil domain containing 115 [Source:HGNC Symbol;Acc:HGNC:28178]	True
ENST00000223369	2	0.309339602	ENST00000223369	YKT6	HGNC:16959	10652.0	YKT6 v-SNARE homolog [Source:HGNC Symbol;Acc:HGNC:16959]	True
ENST00000508821	1	0.710640281	ENST00000508821	ELOVL7	HGNC:26292	79993.0	ELOVL fatty acid elongase 7 [Source:HGNC Symbol;Acc:HGNC:26292]	True
ENST00000348332	3	0.162541975	ENST00000348332	NCOA1	HGNC:7668	8648.0	nuclear receptor coactivator 1 [Source:HGNC Symbol;Acc:HGNC:7668]	True
ENST00000359878	3	1.348146082	ENST00000359878	KCTD18	HGNC:26446	130535.0	potassium channel tetramerization domain containing 18 [Source:HGNC Symbol;Acc:HGNC:26446]	True
ENST00000323460	5	0.15045673	ENST00000323460	SENP5	HGNC:28407	205564.0	SUMO specific peptidase 5 [Source:HGNC Symbol;Acc:HGNC:28407]	True
ENST00000328923	3	0.628317031	ENST00000328923	SHMT2	HGNC:10852	6472.0	serine hydroxymethyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10852]	True
ENST00000216445	3	1.374114545	ENST00000216445	CCDC198	HGNC:20189	55195.0	coiled-coil domain containing 198 [Source:HGNC Symbol;Acc:HGNC:20189]	True
ENST00000282541	5	0.576011275	ENST00000282541	GPD1L	HGNC:28956	23171.0	glycerol-3-phosphate dehydrogenase 1 like [Source:HGNC Symbol;Acc:HGNC:28956]	True
ENST00000321196	3	0.576603899	ENST00000321196	TMTC2	HGNC:25440	160335.0	transmembrane O-mannosyltransferase targeting cadherins 2 [Source:HGNC Symbol;Acc:HGNC:25440]	True
ENST00000543571	1	0.235212568	ENST00000543571	LATS1	HGNC:6514	9113.0	large tumor suppressor kinase 1 [Source:HGNC Symbol;Acc:HGNC:6514]	True
ENST00000358406	5	1.304944956	ENST00000358406	GSTK1	HGNC:16906	373156.0	glutathione S-transferase kappa 1 [Source:HGNC Symbol;Acc:HGNC:16906]	True
ENST00000366997	4	0.15088569	ENST00000366997	LPGAT1	HGNC:28985	9926.0	lysophosphatidylglycerol acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:28985]	True
ENST00000554411	1	2.423018182	ENST00000554411	CIDEB	HGNC:1977	27141.0	cell death inducing DFFA like effector b [Source:HGNC Symbol;Acc:HGNC:1977]	True
ENST00000374630	3	0.105365114	ENST00000374630	EPHB2	HGNC:3393	2048.0	EPH receptor B2 [Source:HGNC Symbol;Acc:HGNC:3393]	True
ENST00000262631	5	0.578186514	ENST00000262631	SCN1B	HGNC:10586	6324.0	sodium voltage-gated channel beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:10586]	True
ENST00000441012	2	0.531127581	ENST00000441012	NR1H3	HGNC:7966	10062.0	nuclear receptor subfamily 1 group H member 3 [Source:HGNC Symbol;Acc:HGNC:7966]	True
ENST00000368947	4	1.325047822	ENST00000368947	ANXA9	HGNC:547	8416.0	annexin A9 [Source:HGNC Symbol;Acc:HGNC:547]	True
ENST00000330574	2	0.313271565	ENST00000330574	INTS5	HGNC:29352	80789.0	integrator complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:29352]	True
ENST00000269095	4	0.775812969	ENST00000269095	MPP2	HGNC:7220	4355.0	MAGUK p55 scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:7220]	True
ENST00000372224	4	0.434199956	ENST00000372224	KIF2C	HGNC:6393	11004.0	kinesin family member 2C [Source:HGNC Symbol;Acc:HGNC:6393]	True
ENST00000360465	3	1.941245812	ENST00000360465	ZNF528	HGNC:29384	84436.0	zinc finger protein 528 [Source:HGNC Symbol;Acc:HGNC:29384]	True
ENST00000512737	1	1.715696978	ENST00000512737	NME2	HGNC:7850	4831.0	NME/NM23 nucleoside diphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:7850]	True
ENST00000346416	2	1.224480779	ENST00000346416	CDK5RAP1	HGNC:15880	51654.0	CDK5 regulatory subunit associated protein 1 [Source:HGNC Symbol;Acc:HGNC:15880]	True
ENST00000252087	1	0.740923041	ENST00000252087	PCDHGC5	HGNC:8718	56097.0	protocadherin gamma subfamily C, 5 [Source:HGNC Symbol;Acc:HGNC:8718]	True
ENST00000273047	4	0.149623416	ENST00000273047	RAB5A	HGNC:9783	5868.0	RAB5A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9783]	True
ENST00000269228	5	0.642496722	ENST00000269228	NPC1	HGNC:7897	4864.0	NPC intracellular cholesterol transporter 1 [Source:HGNC Symbol;Acc:HGNC:7897]	True
ENST00000357742	4	1.692594369	ENST00000357742	MCTP2	HGNC:25636	55784.0	multiple C2 and transmembrane domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25636]	True
ENST00000316586	4	0.509749962	ENST00000316586	STK25	HGNC:11404	10494.0	serine/threonine kinase 25 [Source:HGNC Symbol;Acc:HGNC:11404]	True
ENST00000371917	4	0.179084535	ENST00000371917	ARFGEF2	HGNC:15853	10564.0	ADP ribosylation factor guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:15853]	True
ENST00000301744	4	0.585516096	ENST00000301744	ZNF597	HGNC:26573	146434.0	zinc finger protein 597 [Source:HGNC Symbol;Acc:HGNC:26573]	True
ENST00000396777	3	0.321447226	ENST00000396777	ARFIP2	HGNC:17160	23647.0	ADP ribosylation factor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:17160]	True
ENST00000258383	3	1.457036738	ENST00000258383	MRPL44	HGNC:16650	65080.0	mitochondrial ribosomal protein L44 [Source:HGNC Symbol;Acc:HGNC:16650]	True
ENST00000358502	5	1.239837765	ENST00000358502	APOL2	HGNC:619	23780.0	apolipoprotein L2 [Source:HGNC Symbol;Acc:HGNC:619]	True
ENST00000311895	7	0.876609795	ENST00000311895	ERCC4	HGNC:3436	2072.0	ERCC excision repair 4, endonuclease catalytic subunit [Source:HGNC Symbol;Acc:HGNC:3436]	True
ENST00000255688	3	2.719857713	ENST00000255688	PLAAT4	HGNC:9869	5920.0	phospholipase A and acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:9869]	True
ENST00000252050	4	0.195524479	ENST00000252050	CUL9	HGNC:15982	23113.0	cullin 9 [Source:HGNC Symbol;Acc:HGNC:15982]	True
ENST00000223428	4	1.545437034	ENST00000223428	ZNF510	HGNC:29161	22869.0	zinc finger protein 510 [Source:HGNC Symbol;Acc:HGNC:29161]	True
ENST00000376896	3	0.0	ENST00000376896	RORB	HGNC:10259	6096.0	RAR related orphan receptor B [Source:HGNC Symbol;Acc:HGNC:10259]	True
ENST00000305626	5	0.254453177	ENST00000305626	RAB33B	HGNC:16075	83452.0	RAB33B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16075]	True
ENST00000377507	3	0.475689188	ENST00000377507	TNFRSF9	HGNC:11924	3604.0	TNF receptor superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:11924]	True
ENST00000445930	2	0.171393762	ENST00000445930	PSMC6	HGNC:9553	5706.0	proteasome 26S subunit, ATPase 6 [Source:HGNC Symbol;Acc:HGNC:9553]	True
ENST00000311737	7	1.596840688	ENST00000311737	PRSS1	HGNC:9475	5644.0	serine protease 1 [Source:HGNC Symbol;Acc:HGNC:9475]	True
ENST00000446465	2	0.844087088	ENST00000446465	SLC35G2	HGNC:28480	80723.0	solute carrier family 35 member G2 [Source:HGNC Symbol;Acc:HGNC:28480]	True
ENST00000258436	5	1.38933333	ENST00000258436	MFSD9	HGNC:28158	84804.0	major facilitator superfamily domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28158]	True
ENST00000232375	3	1.082700037	ENST00000232375	PFKFB4	HGNC:8875	5210.0	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4 [Source:HGNC Symbol;Acc:HGNC:8875]	True
ENST00000451802	2	2.187943411	ENST00000451802	ZNF571	HGNC:25000	51276.0	zinc finger protein 571 [Source:HGNC Symbol;Acc:HGNC:25000]	True
ENST00000314583	3	0.636884124	ENST00000314583	HCLS1	HGNC:4844	3059.0	hematopoietic cell-specific Lyn substrate 1 [Source:HGNC Symbol;Acc:HGNC:4844]	True
ENST00000299045	3	1.470336238	ENST00000299045	TCP11L2	HGNC:28627	255394.0	t-complex 11 like 2 [Source:HGNC Symbol;Acc:HGNC:28627]	True
ENST00000313349	3	0.0	ENST00000313349	SERTAD2	HGNC:30784	9792.0	SERTA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30784]	True
ENST00000354666	3	1.323003092	ENST00000354666	ELOVL2	HGNC:14416	54898.0	ELOVL fatty acid elongase 2 [Source:HGNC Symbol;Acc:HGNC:14416]	True
ENST00000349243	3	1.161921639	ENST00000349243	AGTR1	HGNC:336	185.0	angiotensin II receptor type 1 [Source:HGNC Symbol;Acc:HGNC:336]	True
ENST00000249289	4	1.103972655	ENST00000249289	ATP6V1F	HGNC:16832	9296.0	ATPase H+ transporting V1 subunit F [Source:HGNC Symbol;Acc:HGNC:16832]	True
ENST00000314752	7	1.377969074	ENST00000314752	SULT1A1	HGNC:11453	6817.0	sulfotransferase family 1A member 1 [Source:HGNC Symbol;Acc:HGNC:11453]	True
ENST00000457542	2	0.306614297	ENST00000457542	MAPKBP1	HGNC:29536	23005.0	mitogen-activated protein kinase binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29536]	True
ENST00000370898	3	1.361871942	ENST00000370898	FPGT	HGNC:3825	8790.0	fucose-1-phosphate guanylyltransferase [Source:HGNC Symbol;Acc:HGNC:3825]	True
ENST00000378623	1	0.321191769	ENST00000378623	LRP4	HGNC:6696	4038.0	LDL receptor related protein 4 [Source:HGNC Symbol;Acc:HGNC:6696]	True
ENST00000341590	3	0.105745257	ENST00000341590	FERMT2	HGNC:15767	10979.0	FERM domain containing kindlin 2 [Source:HGNC Symbol;Acc:HGNC:15767]	True
ENST00000359864	2	0.475687348	ENST00000359864	TEAD4	HGNC:11717	7004.0	TEA domain transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11717]	True
ENST00000256785	4	1.706824898	ENST00000256785	CFHR5	HGNC:24668	81494.0	complement factor H related 5 [Source:HGNC Symbol;Acc:HGNC:24668]	True
ENST00000431042	2	0.428264239	ENST00000431042	SLC2A14	HGNC:18301	144195.0	solute carrier family 2 member 14 [Source:HGNC Symbol;Acc:HGNC:18301]	True
ENST00000232461	3	1.301126924	ENST00000232461	GNAT1	HGNC:4393	2779.0	G protein subunit alpha transducin 1 [Source:HGNC Symbol;Acc:HGNC:4393]	True
ENST00000373014	4	1.083138812	ENST00000373014	UTP11	HGNC:24329	51118.0	UTP11 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24329]	True
ENST00000270001	7	0.552999747	ENST00000270001	ZFP14	HGNC:29312	57677.0	ZFP14 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:29312]	True
ENST00000232564	3	0.520698208	ENST00000232564	GNB4	HGNC:20731	59345.0	G protein subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:20731]	True
ENST00000376414	4	0.270690152	ENST00000376414	GPR183	HGNC:3128	1880.0	G protein-coupled receptor 183 [Source:HGNC Symbol;Acc:HGNC:3128]	True
ENST00000352035	2	0.320185513	ENST00000352035	ACLY	HGNC:115	47.0	ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]	True
ENST00000261652	2	2.915676412	ENST00000261652	TNFRSF13B	HGNC:18153	23495.0	TNF receptor superfamily member 13B [Source:HGNC Symbol;Acc:HGNC:18153]	True
ENST00000357727	2	0.300037541	ENST00000357727	CREB5	HGNC:16844	9586.0	cAMP responsive element binding protein 5 [Source:HGNC Symbol;Acc:HGNC:16844]	True
ENST00000347310	5	0.449920425	ENST00000347310	IL23R	HGNC:19100	149233.0	interleukin 23 receptor [Source:HGNC Symbol;Acc:HGNC:19100]	True
ENST00000358689	4	0.915150597	ENST00000358689	ENTPD4	HGNC:14573	9583.0	ectonucleoside triphosphate diphosphohydrolase 4 [Source:HGNC Symbol;Acc:HGNC:14573]	True
ENST00000346049	5	0.2736933	ENST00000346049	PTK2B	HGNC:9612	2185.0	protein tyrosine kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:9612]	True
ENST00000372990	1	1.185145923	ENST00000372990	RHBDL2	HGNC:16083	54933.0	rhomboid like 2 [Source:HGNC Symbol;Acc:HGNC:16083]	True
ENST00000295213	4	1.033023105	ENST00000295213	SPATA18	HGNC:29579	132671.0	spermatogenesis associated 18 [Source:HGNC Symbol;Acc:HGNC:29579]	True
ENST00000306071	2	1.022694123	ENST00000306071	CHRNB1	HGNC:1961	1140.0	cholinergic receptor nicotinic beta 1 subunit [Source:HGNC Symbol;Acc:HGNC:1961]	True
ENST00000532405	1	0.671710215	ENST00000532405	SLC24A4	HGNC:10978	123041.0	solute carrier family 24 member 4 [Source:HGNC Symbol;Acc:HGNC:10978]	True
ENST00000409933	1	0.141709788	ENST00000409933	AFTPH	HGNC:25951	54812.0	aftiphilin [Source:HGNC Symbol;Acc:HGNC:25951]	True
ENST00000462804	2	1.826806281	ENST00000462804	EVI2A	HGNC:3499	2123.0	ecotropic viral integration site 2A [Source:HGNC Symbol;Acc:HGNC:3499]	True
ENST00000276914	2	1.406808278	ENST00000276914	PLIN2	HGNC:248	123.0	perilipin 2 [Source:HGNC Symbol;Acc:HGNC:248]	True
ENST00000334269	2	1.826212369	ENST00000334269	LCE5A	HGNC:16614	254910.0	late cornified envelope 5A [Source:HGNC Symbol;Acc:HGNC:16614]	True
ENST00000296777	4	1.023364802	ENST00000296777	CARTPT	HGNC:24323	9607.0	CART prepropeptide [Source:HGNC Symbol;Acc:HGNC:24323]	True
ENST00000253807	2	1.30344544	ENST00000253807	PCDHAC1	HGNC:8676	56135.0	protocadherin alpha subfamily C, 1 [Source:HGNC Symbol;Acc:HGNC:8676]	True
ENST00000293861	3	1.027402602	ENST00000293861	SNRNP25	HGNC:14161	79622.0	small nuclear ribonucleoprotein U11/U12 subunit 25 [Source:HGNC Symbol;Acc:HGNC:14161]	True
ENST00000377793	4	0.955866242	ENST00000377793	NAA40	HGNC:25845	79829.0	N-alpha-acetyltransferase 40, NatD catalytic subunit [Source:HGNC Symbol;Acc:HGNC:25845]	True
ENST00000369443	5	0.692765277	ENST00000369443	GDAP2	HGNC:18010	54834.0	ganglioside induced differentiation associated protein 2 [Source:HGNC Symbol;Acc:HGNC:18010]	True
ENST00000250101	5	1.5463057	ENST00000250101	TXNDC17	HGNC:28218	84817.0	thioredoxin domain containing 17 [Source:HGNC Symbol;Acc:HGNC:28218]	True
ENST00000284995	6	1.11223873	ENST00000284995	TSEN2	HGNC:28422	80746.0	tRNA splicing endonuclease subunit 2 [Source:HGNC Symbol;Acc:HGNC:28422]	True
ENST00000374023	3	0.184595283	ENST00000374023	ILRUN	HGNC:21215	64771.0	inflammation and lipid regulator with UBA-like and NBR1-like domains [Source:HGNC Symbol;Acc:HGNC:21215]	True
ENST00000273371	4	1.008578365	ENST00000273371	PLA1A	HGNC:17661	51365.0	phospholipase A1 member A [Source:HGNC Symbol;Acc:HGNC:17661]	True
ENST00000360871	3	0.255354828	ENST00000360871	PRDM10	HGNC:13995	56980.0	PR/SET domain 10 [Source:HGNC Symbol;Acc:HGNC:13995]	True
ENST00000356487	5	0.607378312	ENST00000356487	GPI	HGNC:4458	2821.0	glucose-6-phosphate isomerase [Source:HGNC Symbol;Acc:HGNC:4458]	True
ENST00000369303	4	0.103747899	ENST00000369303	EPHA7	HGNC:3390	2045.0	EPH receptor A7 [Source:HGNC Symbol;Acc:HGNC:3390]	True
ENST00000316694	3	1.575155982	ENST00000316694	SHMT1	HGNC:10850	6470.0	serine hydroxymethyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10850]	True
ENST00000261783	3	1.223714689	ENST00000261783	ARG2	HGNC:664	384.0	arginase 2 [Source:HGNC Symbol;Acc:HGNC:664]	True
ENST00000504108	1	0.786097088	ENST00000504108	KLHL5	HGNC:6356	51088.0	kelch like family member 5 [Source:HGNC Symbol;Acc:HGNC:6356]	True
ENST00000338694	2	0.982891448	ENST00000338694	TEKT1	HGNC:15534	83659.0	tektin 1 [Source:HGNC Symbol;Acc:HGNC:15534]	True
ENST00000244741	5	1.014748377	ENST00000244741	CDKN1A	HGNC:1784	1026.0	cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]	True
ENST00000275605	3	0.932748103	ENST00000275605	PSPH	HGNC:9577	5723.0	phosphoserine phosphatase [Source:HGNC Symbol;Acc:HGNC:9577]	True
ENST00000353704	2	1.465330156	ENST00000353704	CREB3	HGNC:2347	10488.0	cAMP responsive element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:2347]	True
ENST00000467889	1	2.602748753	ENST00000467889	CALML4	HGNC:18445	91860.0	calmodulin like 4 [Source:HGNC Symbol;Acc:HGNC:18445]	True
ENST00000374450	3	0.288305793	ENST00000374450	EIF6	HGNC:6159	3692.0	eukaryotic translation initiation factor 6 [Source:HGNC Symbol;Acc:HGNC:6159]	True
ENST00000283249	2	0.975215789	ENST00000283249	ITGB6	HGNC:6161	3694.0	integrin subunit beta 6 [Source:HGNC Symbol;Acc:HGNC:6161]	True
ENST00000392328	1	0.703112311	ENST00000392328	MFSD6	HGNC:24711	54842.0	major facilitator superfamily domain containing 6 [Source:HGNC Symbol;Acc:HGNC:24711]	True
ENST00000330503	7	1.068032596	ENST00000330503	DDX41	HGNC:18674	51428.0	DEAD-box helicase 41 [Source:HGNC Symbol;Acc:HGNC:18674]	True
ENST00000253115	2	1.155456545	ENST00000253115	ZNF426	HGNC:20725	79088.0	zinc finger protein 426 [Source:HGNC Symbol;Acc:HGNC:20725]	True
ENST00000382564	2	1.616339847	ENST00000382564	DNAJC19	HGNC:30528	131118.0	DnaJ heat shock protein family (Hsp40) member C19 [Source:HGNC Symbol;Acc:HGNC:30528]	True
ENST00000372310	3	0.552978552	ENST00000372310	SLC6A9	HGNC:11056	6536.0	solute carrier family 6 member 9 [Source:HGNC Symbol;Acc:HGNC:11056]	True
ENST00000599921	1	1.143581286	ENST00000599921	PLA2G4C	HGNC:9037	8605.0	phospholipase A2 group IVC [Source:HGNC Symbol;Acc:HGNC:9037]	True
ENST00000316673	4	0.374011872	ENST00000316673	HNF4A	HGNC:5024	3172.0	hepatocyte nuclear factor 4 alpha [Source:HGNC Symbol;Acc:HGNC:5024]	True
ENST00000393693	2	0.605867111	ENST00000393693	SNCB	HGNC:11140	6620.0	synuclein beta [Source:HGNC Symbol;Acc:HGNC:11140]	True
ENST00000327619	5	0.384637137	ENST00000327619	EYA2	HGNC:3520	2139.0	EYA transcriptional coactivator and phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3520]	True
ENST00000292475	3	1.653109476	ENST00000292475	ATP5MF	HGNC:848	9551.0	ATP synthase membrane subunit f [Source:HGNC Symbol;Acc:HGNC:848]	True
ENST00000302328	3	0.949644593	ENST00000302328	SCN11A	HGNC:10583	11280.0	sodium voltage-gated channel alpha subunit 11 [Source:HGNC Symbol;Acc:HGNC:10583]	True
ENST00000371514	3	0.785514624	ENST00000371514	SCP2	HGNC:10606	6342.0	sterol carrier protein 2 [Source:HGNC Symbol;Acc:HGNC:10606]	True
ENST00000376008	2	0.710665018	ENST00000376008	TMEM51	HGNC:25488	55092.0	transmembrane protein 51 [Source:HGNC Symbol;Acc:HGNC:25488]	True
ENST00000273064	6	0.153049622	ENST00000273064	CNOT9	HGNC:10445	9125.0	CCR4-NOT transcription complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:10445]	True
ENST00000296953	2	0.025106575	ENST00000296953	CREBRF	HGNC:24050	153222.0	CREB3 regulatory factor [Source:HGNC Symbol;Acc:HGNC:24050]	True
ENST00000319286	5	0.873584759	ENST00000319286	ZNF572	HGNC:26758	137209.0	zinc finger protein 572 [Source:HGNC Symbol;Acc:HGNC:26758]	True
ENST00000398138	3	1.459763192	ENST00000398138	RDH16	HGNC:29674	8608.0	retinol dehydrogenase 16 [Source:HGNC Symbol;Acc:HGNC:29674]	True
ENST00000212355	4	0.36511299	ENST00000212355	TGFBR3	HGNC:11774	7049.0	transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]	True
