HGNC_Approved_Symbol	HGNC_ID	pLI	LOEUF_gnomAD_v2.1.1	pHaplo	HIscore	Enhancer_Gnocchi	Mean_AlphaMissense_pathogenicity	Genovo_LOEUF_corrected	Curated_by_ClinGenSVI_group	Curated_from_G2P
AGO4	HGNC:18424	0.9999	0.218	0.94368324490562	NA	2.315694359	0.675025847	0.163786268	False	False
EIF2B5	HGNC:3261	NA	NA	0.725194153300736	NA	3.064816633	NA	NA	False	True
ILDR2	HGNC:18131	0.95385	0.335	0.767791938862692	NA	3.3025372710000003	0.383822395	0.195904108	False	False
DPF2	HGNC:9964	0.99985	0.161	0.439575413671102	NA	2.585965958	0.612930384	0.031578883	True	False
USP12	HGNC:20485	0.97053	0.319	0.671670774611347	NA	3.813892247	0.64869737	0.219535136	False	False
PGK1	HGNC:8896	0.76537	0.465	NA	2.0	NA	0.629193611	NA	False	True
CNGA3	HGNC:2150	NA	NA	0.0972938174003826	NA	2.528216165	0.404660724	1.106489056	True	False
MLPH	HGNC:29643	4.383e-10	0.9	0.938264599206124	30.0	5.073973545	0.24198613	0.843025641	False	True
MESP2	HGNC:29659	3.1138e-06	1.277	0.354509588732894	NA	-0.0656930838899999	0.270408019	2.07572331	False	True
COX16	HGNC:20213	1.8748e-05	1.78	0.324102594023395	NA	2.53001269	0.373093828	2.506998103	False	True
KDM5C	HGNC:11114	1.0	0.166	NA	NA	NA	0.553611956	NA	True	True
SET	HGNC:10760	NA	NA	0.940707776623419	NA	-2.900394955	0.651358323	0.194131469	True	True
SIL1	HGNC:24624	0.012265	0.636	0.265919644559254	30.0	0.5387270971	0.337626662	0.877612459	True	True
ALG6	HGNC:23157	NA	NA	0.438011671394965	30.0	3.277387057	0.395235766	0.597276342	False	True
PPIB	HGNC:9255	4.7242e-05	1.6	0.486511956474659	30.0	5.061078844	0.624856999	1.802480989	True	False
HPRT1	HGNC:5157	0.93728	0.34	NA	3.0	NA	0.639003836	NA	True	True
PDE6C	HGNC:8787	2.323e-16	0.866	0.641182440320443	30.0	2.250163905	0.471407495	0.797769199	True	True
IPO9	HGNC:19425	0.9999	0.23	0.958436203265689	NA	3.716873541	0.495842135	0.174301549	False	False
LYN	HGNC:6735	0.99886	0.221	0.783731475569621	NA	2.456787432	0.6102768	0.111134984	False	False
FZD4	HGNC:4042	0.96962	0.312	0.989419318952721	3.0	2.2334392380000003	0.615073245	0.295755328	True	True
PLEC	HGNC:9069	NA	NA	0.133452217848015	NA	5.904850700000001	0.395419769	0.364959151	True	True
CFI	HGNC:5394	3.5432e-08	0.761	0.551834734957721	NA	0.9971741905	0.38907573	0.910662378	True	False
CDAN1	HGNC:1713	1.1134e-12	0.675	0.167328742907358	30.0	NA	0.334336825	0.930203995	True	False
SLC7A1	HGNC:11057	0.99291	0.267	0.892674358719559	NA	3.250479587	0.519195903	0.122703487	False	False
CLMP	HGNC:24039	1.5718e-07	1.003	0.78238666384229	30.0	2.79716925	0.340075948	0.813750226	False	True
SNAP29	HGNC:11133	0.013567	0.861	0.261745720309283	30.0	1.693134435	0.341521057	0.637908038	False	True
FOXL2	HGNC:1092	NA	NA	0.808920495654892	3.0	4.579236446	NA	NA	False	True
SIX2	HGNC:10888	0.93869	0.338	0.986540546842085	NA	1.4070928930000002	0.644966098	0.579371288	False	False
USF3	HGNC:30494	1.0	0.19	0.859592976797612	NA	NA	0.317744619	0.2171532	False	False
ZFHX3	HGNC:777	1.0	0.136	0.997137450421558	NA	2.87075574	NA	0.136257267	False	False
AP4E1	HGNC:573	0.0027529	0.431	0.459251556867244	NA	0.9007514826	0.326124854	0.484763816	False	True
ZNF469	HGNC:23216	NA	NA	0.652704227911448	NA	2.340014735	0.200372529	NA	False	True
YEATS2	HGNC:25489	0.99639	0.28	0.953502759599286	NA	0.591613182	0.419674768	0.340827051	False	False
RRM1	HGNC:10451	1.0	0.103	0.995028760726749	NA	2.619702661	0.604333608	0.084842168	False	False
HNRNPU	HGNC:5048	NA	NA	0.998440182904303	NA	2.9702047	NA	NA	True	True
UBA5	HGNC:23230	0.00025218	0.722	0.449040965513288	NA	2.094157009	0.51092694	0.558922836	False	True
CTSA	HGNC:9251	NA	NA	0.135780139775377	NA	2.454996855	0.44483596	NA	True	True
ETV1	HGNC:3490	0.93694	0.347	0.966382248027946	NA	3.2924576610000003	0.477770059	0.238354092	False	False
ZRANB1	HGNC:18224	0.99885	0.246	0.980536380790872	NA	3.502345657	0.509437566	0.16606828	False	False
ALG11	HGNC:32456	6.1729e-09	1.328	0.104137499253259	NA	2.090302822	0.383921212	1.188351885	True	True
RORA	HGNC:10258	NA	NA	0.941802528975386	NA	2.393681089	0.537811595	0.027841885	True	True
SEPSECS	HGNC:30605	1.6143e-08	0.989	0.33579257276981	30.0	3.164662463	0.440570375	1.201103376	False	True
SPEN	HGNC:17575	1.0	0.071	0.998636942710885	1.0	2.823064235	0.409365911	0.074172639	False	True
SPTAN1	HGNC:11273	1.0	0.101	0.998008186400386	NA	3.390167121	0.642500647	0.089876378	False	True
NCL	HGNC:7667	0.99992	0.177	0.986890281402001	NA	5.572744133	0.504509684	0.289854661	False	False
MTF2	HGNC:29535	0.99987	0.184	0.934618758717551	NA	1.325000854	0.482859013	0.073561737	False	False
NPC2	HGNC:14537	0.0017755	1.389	0.688618355160286	NA	3.894934866	0.455494622	1.270961744	True	True
RFX6	HGNC:21478	0.00040925	0.474	0.545119708828779	30.0	2.1298939580000003	0.423440397	0.399433939	False	True
SALL4	HGNC:15924	0.99997	0.101	0.996549551415346	3.0	2.357360822	0.355898657	0.114995626	False	True
SLC5A3	HGNC:11038	0.96739	0.324	0.939070463690547	NA	4.128554734	0.490272521	0.339360778	False	False
DSG1	HGNC:3048	0.92688	0.331	0.603338053663749	NA	2.624840674	0.437930527	0.260192484	False	True
TGM5	HGNC:11781	2.4183000000000004e-25	1.436	0.573664044790596	30.0	2.629845367	0.341437229	1.55523227	True	True
DNAJA2	HGNC:14884	0.99796	0.211	0.950263500062319	NA	2.952898106	0.603001081	0.072479304	False	False
PWWP2A	HGNC:29406	0.98292	0.297	0.88627703836418	NA	2.13582083	0.393744379	0.13577097	False	False
DCAF15	HGNC:25095	0.9942	0.272	0.777978980931002	NA	4.054919208	0.554934501	0.202390366	False	False
BNC2	HGNC:30988	0.92762	0.34	0.995578663915354	NA	-0.1780834969999999	0.492746696	0.190273995	False	True
ATAD2B	HGNC:29230	1.0	0.155	0.992981294251038	NA	2.595271533	0.47733733	0.14788186	False	False
USP14	HGNC:12612	0.90546	0.348	0.9982623437612	NA	NA	0.581438659	0.249952456	False	False
DENND5A	HGNC:19344	0.057546	0.376	0.60748767025597	NA	1.166532094	0.575182903	0.288021809	True	True
GNAO1	HGNC:4389	NA	NA	0.939929039409492	1.0	4.847780183	NA	0.0	False	True
SRY	HGNC:11311	NA	NA	NA	3.0	NA	NA	NA	False	True
DSE	HGNC:21144	NA	NA	0.847773200280546	30.0	3.082221544	NA	NA	True	False
CAMKV	HGNC:28788	0.99696	0.221	0.552846640541066	NA	3.775620201	0.53358788	0.115139781	False	False
SLC1A3	HGNC:10941	0.98914	0.281	0.880900746198445	NA	3.108488745	0.560005914	0.193907949	False	False
AGRN	HGNC:329	5.4727e-07	0.435	0.784779631672505	30.0	5.938154151	NA	0.513092884	True	False
PIEZO2	HGNC:26270	NA	NA	0.659789588521772	NA	7.197373384	0.530078855	NA	True	True
VIPAS39	HGNC:20347	NA	NA	0.623678884050231	NA	1.862276303	0.461511257	0.627773969	False	True
CDT1	HGNC:24576	2.5825e-10	1.215	0.56540123617221	30.0	1.329308455	0.275692148	1.393859832	True	True
EPB42	HGNC:3381	NA	NA	0.162724235444705	30.0	3.0446915430000003	0.239463166	0.944618287	True	False
SSRP1	HGNC:11327	0.99585	0.275	0.7490093602033	NA	2.712371987	0.582617744	0.148590298	False	False
SEMA6A	HGNC:10738	0.99976	0.221	0.979925684012607	NA	1.19958252	0.469602285	0.244352545	False	False
NRF1	HGNC:7996	0.99922	0.189	0.94290658536353	NA	1.5868177490000002	0.675630146	0.032707878	False	False
VASP	HGNC:12652	0.94665	0.345	0.872071112851493	NA	2.105749336	0.419170291	0.35949676	False	False
CBX6	HGNC:1556	0.97568	0.262	0.747536515896998	NA	4.362238761	0.506458082	0.135294214	False	False
LRCH1	HGNC:20309	0.99552	0.279	0.819828193073444	NA	3.899725249	0.41822653	0.285799838	False	False
NALF1	HGNC:33877	0.97586	0.311	0.913464906305562	NA	3.07518341	0.449780608	0.399364162	False	False
LAMA3	HGNC:6483	8.8349e-46	0.691	0.697317247204629	30.0	3.885563392	0.305350724	0.65772797	True	True
NCKAP1	HGNC:7666	NA	NA	0.995763233101224	3.0	1.878313878	0.666020688	0.0	True	False
AP3B2	HGNC:567	NA	NA	0.588331385908007	NA	2.412239083	NA	0.331126818	True	True
CMIP	HGNC:24319	0.99999	0.152	0.988511712939585	NA	0.4312115461999999	0.657278773	0.08751651	False	False
RMND1	HGNC:21176	NA	NA	0.961847641983721	30.0	3.972222952	0.370684784	NA	True	False
PHAF1	HGNC:29564	0.98056	0.308	0.664853141423388	NA	3.0746625510000003	0.626735578	0.262748995	False	False
KRT85	HGNC:6462	3.1183e-06	0.826	0.174778472975067	NA	2.129681582	0.428081042	0.836203399	False	True
ORC4	HGNC:8490	7.5667e-13	1.13	0.604358438763958	30.0	2.087950751	0.401957611	1.254619963	False	True
EMC1	HGNC:28957	6.7281e-26	1.009	0.708087597343274	NA	2.118335085	0.453065055	1.057820164	False	True
PPP2R5E	HGNC:9313	0.99997	0.103	0.967825486583339	NA	2.034184856	0.66361205	0.027739138	False	False
SENP2	HGNC:23116	0.98262	0.305	0.928861559442866	NA	0.5520963646	0.388913341	0.143971639	False	False
DOCK8	HGNC:19191	NA	NA	0.989438838662044	30.0	1.301141575	0.410027614	0.438280565	True	True
PLEKHG5	HGNC:29105	NA	NA	0.705663147084024	30.0	4.253309219	0.362618922	0.682555949	True	False
JPH3	HGNC:14203	0.99855	0.202	0.958568696213532	NA	5.478728162	0.427349737	0.101021018	False	False
PAX8	HGNC:8622	0.99869	0.2	0.943204709986855	1.0	2.239391809	0.462861741	0.183362673	False	True
VWC2	HGNC:30200	0.97088	0.274	0.609653314794531	NA	2.964201143	0.444071756	0.093738213	False	False
ATG5	HGNC:589	0.97758	0.295	0.788090471922176	NA	1.334151957	0.538386313	0.110586328	False	False
ERCC1	HGNC:3433	NA	NA	0.290579938219986	30.0	2.595660792	0.438320038	0.874184232	True	True
EIF3A	HGNC:3271	1.0	0.131	0.994540355050028	NA	3.00299728	0.575203337	0.070288741	False	False
BICRAL	HGNC:21111	1.0	0.071	0.947213463393637	NA	NA	0.312253491	0.0	False	False
SLITRK3	HGNC:23501	0.93906	0.34	0.903904699834484	NA	0.8527940114	0.436723041	0.176946767	False	False
TTC19	HGNC:26006	1.3788e-08	1.116	0.374291661789939	30.0	3.631490165	0.333934773	1.18879636	False	True
EPG5	HGNC:29331	1.3508e-13	0.456	0.645510166200972	NA	2.229315515	0.339205023	0.469101296	True	True
ADD3	HGNC:245	0.9988	0.246	0.85301992923641	NA	2.064672496	0.430202139	0.189951482	False	False
CCT4	HGNC:1617	0.99903	0.218	0.951271478009098	NA	1.174990419	0.610752108	0.081117193	False	False
EPB41L2	HGNC:3379	0.99318	0.288	0.930986662827699	NA	1.6176107830000002	0.371742117	0.282102506	False	False
PAK2	HGNC:8591	0.97169	0.32	0.963156551269695	1.0	2.988617955	0.650700235	0.135789892	False	False
ERCC6	HGNC:3438	5.1622e-22	0.802	0.141745063283706	NA	2.039839558	0.353246457	0.789456464	True	True
KCNA4	HGNC:6222	0.98327	0.281	0.887386393806928	NA	3.289657758	0.552443553	0.035642238	False	False
COQ2	HGNC:25223	NA	NA	0.25050522577659	30.0	2.175301341	NA	NA	True	True
AIMP1	HGNC:10648	NA	NA	0.383723149898346	30.0	0.07914217038	NA	NA	True	True
PIGQ	HGNC:14135	NA	NA	0.270529754832485	NA	3.353219256	0.363830017	1.245394156	True	False
CNOT2	HGNC:7878	0.99981	0.189	0.919348601786431	1.0	1.00702944	0.553690314	0.051054139	False	False
U2AF1	HGNC:12453	0.9899	0.216	0.990230000692947	NA	NA	0.758273412	0.0	False	False
FAH	HGNC:3579	NA	NA	0.389220352355421	30.0	3.285232087	0.44345993	1.165475491	True	True
PYROXD1	HGNC:26162	6.2976e-09	0.966	0.495721609896397	NA	1.506291776	0.385131402	1.249768711	False	True
TOX	HGNC:18988	0.99869	0.2	0.746522170994292	NA	3.526736177	0.426517432	0.103369793	False	False
ANKRD52	HGNC:26614	1.0	0.09	0.693936564475518	NA	-0.2035010847	0.605794285	0.047307527	False	False
VCP	HGNC:12666	0.99999	0.127	0.926572421297359	NA	3.075151688	0.757345338	0.038059545	False	False
PIGA	HGNC:8957	0.96072	0.296	NA	2.0	NA	0.493821638	NA	False	True
API5	HGNC:594	0.99996	0.144	0.951465700093446	NA	0.6747097437999999	0.662352146	0.051193373	False	False
TMX2	HGNC:30739	0.64745	0.473	0.273574599459613	NA	0.2371886678	0.514227513	0.714688933	False	True
GREB1L	HGNC:31042	NA	NA	0.984051998518375	NA	3.532794661	0.461035666	0.101164993	False	True
ZBTB43	HGNC:17908	0.98767	0.225	0.683348302827116	NA	3.575083567	0.507080021	0.046852212	False	False
SNAP25	HGNC:11132	0.98653	0.229	0.822694993924043	NA	3.0089153210000004	0.692636253	0.0	False	True
IGFBP7	HGNC:5476	0.0012873	1.118	0.45956098747214	NA	2.8753866230000003	0.443778829	1.751518419	False	True
FARSB	HGNC:17800	0.0032955	0.558	0.917192969073974	NA	2.7281831810000003	0.447762927	0.575282972	True	False
PRKACA	HGNC:9380	0.97142	0.318	0.5835324067754	NA	3.099881172	0.684495564	0.08583094	False	False
FBL	HGNC:3599	0.99319	0.246	0.740676658246701	NA	2.111667897	0.675630442	0.09192059	False	False
OGT	HGNC:8127	1.0	0.08	NA	NA	NA	0.705333468	NA	False	True
KIFBP	HGNC:23419	0.075682	0.511	0.269497361910361	30.0	NA	0.448400888	0.616635871	False	True
HNRNPL	HGNC:5045	0.99685	0.244	0.938246632983951	NA	2.708038316	0.605665747	0.154922618	False	False
GRIN2B	HGNC:4586	1.0	0.061	0.996808517025246	3.0	NA	0.560089417	0.074922864	True	True
RPL7	HGNC:10363	0.99626	0.181	0.96540114396593	NA	NA	0.610321121	0.052012002	False	False
PANK2	HGNC:15894	NA	NA	0.588831362716345	NA	1.354987657	0.47504664	1.303648119	True	True
TOPAZ1	HGNC:24746	0.97746	0.301	0.628218010782307	NA	1.964239196	0.233436969	0.399548561	False	False
ATP2B2	HGNC:815	1.0	0.148	0.989293414501291	NA	4.261227164	NA	0.056125453	True	False
DHX30	HGNC:16716	1.0	0.115	0.966732714473159	NA	1.373241224	0.508175147	0.038794737	False	False
PCLO	HGNC:13406	1.0	0.124	0.862275840078466	NA	1.48458013	0.339897415	0.107875276	False	False
EXPH5	HGNC:30578	4.1598e-26	0.943	0.737965187039652	30.0	1.866995807	0.197069663	0.992446549	False	True
ITPR1	HGNC:6180	NA	NA	0.997965784310423	NA	2.763437666	NA	NA	True	True
GRID2	HGNC:4576	1.0	0.17	0.967718179221659	NA	1.265581864	0.572386745	0.083686746	False	True
MYH14	HGNC:23212	NA	NA	0.833427809424474	NA	2.251301117	0.472226497	NA	True	False
FAM171A1	HGNC:23522	0.98528	0.302	0.965781190746441	NA	3.267138721	0.363590676	0.35720328	False	False
ASL	HGNC:746	8.5727e-10	0.936	0.143089994364794	30.0	2.940633351	0.50641131	0.787121073	True	True
GLYR1	HGNC:24434	0.99973	0.195	0.9816671990754	NA	0.5250699238000001	0.541581423	0.127425084	False	False
JAM3	HGNC:15532	0.0006158	0.843	0.71560602637027	30.0	4.547818963	0.412746991	0.850313577	False	True
WNT1	HGNC:12774	0.3263	0.603	0.643513899370021	NA	2.032831384	0.563129881	0.587234502	True	True
PIBF1	HGNC:23352	1.9044e-11	0.719	0.800014472579347	NA	-0.3176856275	0.313178565	0.846936387	False	True
VARS1	HGNC:12651	1.8014e-08	0.511	0.388905874999789	NA	3.721602664	0.470695004	0.513980447	True	False
RPS17	HGNC:10397	NA	NA	0.225120748668482	3.0	NA	NA	NA	False	False
ZC4H2	HGNC:24931	0.90752	0.39	NA	3.0	NA	0.646109846	NA	True	True
BBS2	HGNC:967	1.0328e-17	1.066	0.266851951541646	NA	1.940984733	0.392126437	1.017431324	True	True
RTEL1	HGNC:15888	NA	NA	0.561364565703589	NA	0.6963865609000001	0.358657591	0.593959541	True	True
KDR	HGNC:6307	0.99982	0.249	0.887611674575079	NA	3.286219144	0.383891533	0.165709702	False	False
CEP57	HGNC:30794	0.072685	0.481	0.723912110760598	NA	2.677469637	0.350024302	0.463522029	False	True
ATP8B1	HGNC:3706	NA	NA	0.892177419896765	NA	4.8834382860000005	NA	NA	False	True
ZC3H18	HGNC:25091	1.0	0.126	0.856724197206261	NA	-0.5279785079	0.432395451	0.0619548	False	False
ACAP2	HGNC:16469	0.92325	0.324	0.975436922688193	NA	2.861605852	0.579258083	0.172200822	False	False
EP400	HGNC:11958	1.0	0.208	0.993130923920589	NA	1.742949185	NA	0.194828632	False	False
ACTR3B	HGNC:17256	0.99911	0.192	0.935005834716665	NA	2.092068708	0.656984678	0.106932713	False	False
SYNGAP1	HGNC:11497	NA	NA	0.972553851886238	3.0	4.225663677	NA	NA	True	True
TECRL	HGNC:27365	3.1983e-12	1.313	0.14366532013602	NA	1.031442396	0.312694894	1.346079627	False	True
TP73	HGNC:12003	0.99696	0.256	0.996611818424676	0.0	5.884121621	0.454646691	0.252731242	False	True
NMNAT1	HGNC:17877	0.035353	0.877	0.55523861568429	NA	3.160918104	0.394457971	0.751658638	False	True
CNOT3	HGNC:7879	NA	NA	0.992910134208298	0.0	NA	0.580059641	0.044263518	True	True
RIMS2	HGNC:17283	NA	NA	0.857692866958117	NA	2.047121429	NA	NA	False	True
YRDC	HGNC:28905	0.0021751	1.324	0.707169317533104	NA	NA	0.423313163	1.032676785	False	True
PAX9	HGNC:8623	0.30866	0.614	0.867180631031929	3.0	2.677171883	0.518649532	0.187661163	False	True
TREX1	HGNC:12269	NA	NA	0.553260919596735	NA	NA	NA	NA	False	True
EARS2	HGNC:29419	1.1238e-08	1.021	0.728424246735508	30.0	1.166976295	0.401410554	1.018790923	True	False
TENM2	HGNC:29943	1.0	0.191	0.984407940194644	NA	1.138811574	0.490960078	0.085356376	False	False
TBC1D32	HGNC:21485	8.002e-27	0.904	0.280624870241992	NA	1.644452938	0.285688655	0.920603467	False	True
GPC4	HGNC:4452	0.92613	0.368	NA	NA	NA	0.417194125	NA	False	True
TBX3	HGNC:11602	NA	NA	0.999502867083826	3.0	3.635080856	0.507489098	0.157475174	True	True
PCNX3	HGNC:18760	0.99999	0.227	0.562163033879422	NA	NA	0.512492156	0.168419224	False	False
PDGFC	HGNC:8801	0.99374	0.198	0.913054982409665	NA	1.628268779	0.42965883	0.0	False	False
ANKH	HGNC:15492	0.27856	0.499	0.896514853698394	0.0	4.058428169	0.592534662	0.724334056	False	True
SCUBE3	HGNC:13655	0.99939	0.252	0.976840933089562	NA	5.308748448	0.558153136	0.225657333	False	True
PKLR	HGNC:9020	3.4869e-07	0.924	0.296947175682982	NA	2.374184432	0.468031197	1.168416836	True	False
U2SURP	HGNC:30855	1.0	0.077	0.989493768159181	NA	2.662234162	0.577035288	0.024312421	False	False
TANGO2	HGNC:25439	0.00014769	0.885	0.040560546503187	NA	3.662537985	0.46859285	0.801448275	True	True
HELZ	HGNC:16878	1.0	0.048	0.997528352003227	NA	2.176771085	0.458544016	0.021369089	False	False
ELAVL1	HGNC:3312	0.98849	0.222	0.877506208380292	NA	3.1198611460000003	0.681284668	0.0	False	False
PMM2	HGNC:9115	1.4072e-17	1.879	0.409026850153431	30.0	-0.6637305696	0.532836555	2.282425523	True	True
RNPC3	HGNC:18666	NA	NA	0.347261334040355	NA	-0.3388182957	0.413882135	0.544033915	False	True
EDN3	HGNC:3178	0.024568	0.964	0.718375299202771	NA	5.747868444	0.294454674	0.780929506	False	True
EMD	HGNC:3331	0.93178	0.35	NA	NA	NA	0.287645527	NA	True	False
NACC1	HGNC:20967	0.99763	0.169	0.863621640409412	NA	2.685849896	0.512881462	0.0	False	False
LYST	HGNC:1968	NA	NA	0.94220959096652	30.0	3.936636075	0.358792001	0.259420222	False	True
SKIC2	HGNC:10898	1.2931e-22	0.877	0.212807034685199	NA	NA	0.47409905	0.912496242	True	True
CYP2U1	HGNC:20582	0.0014201	0.747	0.137779916783077	NA	3.149861042	0.371160567	0.895458927	False	True
ADD2	HGNC:244	0.9961	0.274	0.744200916398034	NA	3.632371394	0.388690136	0.238995955	False	False
ATRN	HGNC:885	1.0	0.195	0.971825954733461	NA	3.1276579210000004	0.527558618	0.133127407	False	False
ITK	HGNC:6171	3.1402e-08	0.712	0.48329660490303	NA	2.66687086	0.511750281	0.568729422	False	True
ILDR1	HGNC:28741	2.6072e-12	1.065	0.297258353078137	NA	3.810161063	0.327357045	1.502106114	True	False
CAPRIN1	HGNC:6743	0.97247	0.311	0.979872425038422	NA	-0.220193117	0.445129519	0.280431472	False	False
TRIM41	HGNC:19013	0.97384	0.317	0.988155088790621	NA	5.486815032000001	0.477508155	0.417570786	False	False
CBLL1	HGNC:21225	0.99918	0.145	0.955374195199314	NA	2.02883681	0.523091812	0.03461704	False	False
CLPTM1	HGNC:2087	0.95767	0.326	0.645665535794758	NA	NA	0.594407474	0.217414718	False	False
TMEM63C	HGNC:23787	0.24344	0.398	0.551575132822763	NA	3.194055482	0.423222658	0.23792924	False	True
MPPED2	HGNC:1180	0.99349	0.199	0.92247129787496	NA	4.765212085	0.598406656	0.058101338	False	False
LCK	HGNC:6524	0.99926	0.212	0.785666853203108	NA	2.776680205	NA	0.119572117	False	False
ODAD3	HGNC:28303	3.4684e-15	1.114	0.205868307285195	NA	2.683995825	0.252983972	1.176394691	False	True
TRIM71	HGNC:32669	0.99969	0.172	0.985830294679697	NA	2.219186327	0.528577972	0.027943389	False	False
CHRNA1	HGNC:1955	NA	NA	0.159394381042458	NA	2.508803405	0.523737179	1.147087351	False	True
SIK2	HGNC:21680	0.99651	0.277	0.975906874840115	NA	3.855267538	0.415701585	0.250870823	False	False
AKAP6	HGNC:376	0.99983	0.253	0.870527503160793	NA	3.940328056	0.310716782	0.17201054	False	False
TCTN3	HGNC:24519	4.1528e-12	1.04	0.452672739863177	NA	1.530183553	0.256783031	1.453852481	False	True
GABBR1	HGNC:4070	0.99991	0.224	0.890147358783166	NA	4.509656864	0.622593736	0.157192592	False	False
NCF1	HGNC:7660	2.8311e-05	1.133	0.108343013916777	30.0	NA	0.427291344	0.66791742	False	True
ZCCHC24	HGNC:26911	0.942	0.332	0.805452753512592	NA	4.3276484580000005	0.647266064	0.096693002	False	False
BBS12	HGNC:26648	NA	NA	0.110821637032417	30.0	2.927191859	0.248948854	1.217004352	False	True
ALG14	HGNC:28287	0.00093727	1.196	0.112554868189276	NA	2.679760429	0.444573779	0.779771328	True	False
FREM1	HGNC:23399	NA	NA	0.23212270767273	NA	3.174124387	0.271310002	0.950446524	True	True
COL7A1	HGNC:2214	NA	NA	0.676040343629329	30.0	2.933958862	0.302899512	NA	True	True
PODXL2	HGNC:17936	0.99936	0.141	0.620255151536742	NA	3.411052348	0.303292969	0.038065819	False	False
PGD	HGNC:8891	0.98788	0.292	0.895436554736085	NA	-0.2361149568	0.568928279	0.247106976	False	False
GJB2	HGNC:4284	NA	NA	0.337103589360452	40.0	2.771057145	0.594006693	5.317995296	True	True
NARS2	HGNC:26274	7.1092e-08	0.863	0.138953783078116	NA	0.6846569412000001	0.382332899	0.748230442	True	True
PRUNE1	HGNC:13420	0.0091474	0.661	0.217004858049488	NA	NA	0.30558151	0.673668724	True	True
ATP13A2	HGNC:30213	8.9582e-09	0.584	0.442742160823664	30.0	NA	0.343703722	0.678927834	False	True
ELANE	HGNC:3309	NA	NA	0.371434771237039	1.0	4.091264514	0.446164371	0.923161767	False	True
ZNF521	HGNC:24605	1.0	0.098	0.996489998499512	NA	2.294336902	0.562873095	0.054418349	False	False
GMPS	HGNC:4378	0.99825	0.244	0.941755190103245	NA	2.771479873	0.587796823	0.21114589	False	False
PLK1	HGNC:9077	0.97851	0.31	0.813935459878302	NA	NA	0.58899444	0.215473326	False	False
GRM1	HGNC:4593	NA	NA	0.759318608104352	30.0	1.890703213	0.541923809	0.345853405	False	True
PIGN	HGNC:8967	NA	NA	0.838235681185081	30.0	1.839805661	NA	NA	True	True
SMG8	HGNC:25551	NA	NA	0.303760153319918	NA	3.6965715	0.526831396	0.53225655	False	True
RBM33	HGNC:27223	1.0	0.082	0.992733242189278	NA	2.564581676	0.416286704	0.113108933	False	False
